X,Y,POTEAU_ID_POT,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X_EPSG32188,Y_EPSG32188,Longitude,Latitude,DESCRIPTION_CAT,NOM_ARR
-73.5586181,45.51949048,239912,1187273,14101,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0,,1,2.0161E+13,,En conception,2- Tige et manchon,300220.562,5042176.319,-73.5586181,45.51949048,STATIONNEMENT,Ville-Marie
-73.5586181,45.51949048,239912,1187274,2413,\P EN TOUT TEMPS,SD-TT,3,,1,2.0161E+13,,En conception,2- Tige et manchon,300220.562,5042176.319,-73.5586181,45.51949048,STATIONNEMENT,Ville-Marie
-73.55815467,45.51928988,110831,1187261,14101,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0,,11,2.0161E+13,,En conception,2- Tige et manchon,300256.75,5042154,-73.55815467,45.51928988,STATIONNEMENT,Ville-Marie
-73.55815467,45.51928988,110831,1187262,1589,\P RESERVE S3R 09h-23h,R-PF,2,,11,2.0161E+13,,En conception,2- Tige et manchon,300256.75,5042154,-73.55815467,45.51928988,STATIONNEMENT,Ville-Marie
-73.55654363,45.52067195,11965,1187899,14095,\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC,SU-ND-A,0,,9,2.0161E+13,,En conception,1- Tige et base,300382.719,5042307.5,-73.55654363,45.52067195,STATIONNEMENT,Ville-Marie
-73.55654363,45.52067195,11965,1187900,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,9,2.0161E+13,,En conception,1- Tige et base,300382.719,5042307.5,-73.55654363,45.52067195,STATIONNEMENT,Ville-Marie
-73.55941146,45.52572309,36547,1187898,11,\A EN TOUT TEMPS,AD-TT,0,,14,2.0161E+13,,En conception,10- Fût et feux,300159.094,5042869,-73.55941146,45.52572309,STATIONNEMENT,Ville-Marie
-73.56045065,45.53342517,8923,1187894,11,\A EN TOUT TEMPS,AD-TT,0,,8,2.0161E+13,,En conception,3- Fût,300078.563,5043725,-73.56045065,45.53342517,STATIONNEMENT,Ville-Marie
-73.55557368,45.53621264,4353,1187890,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,6,2.0161E+13,,En conception,4- Poteau en bois,300459.688,5044034.5,-73.55557368,45.53621264,STATIONNEMENT,Ville-Marie
-73.55557368,45.53621264,4353,1187891,2426,\P 08h-17h LUN A VEN SEPT A JUIN,SE-JC,3,,6,2.0161E+13,,En conception,4- Poteau en bois,300459.688,5044034.5,-73.55557368,45.53621264,STATIONNEMENT,Ville-Marie
-73.55388247,45.52083071,71699,1184888,14030,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,0,,14,2.0161E+13,,Réel,3- Fût,300590.625,5042325,-73.55388247,45.52083071,STATIONNEMENT,Ville-Marie
-73.55388247,45.52083071,71699,1184889,9129,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,3,,14,2.0161E+13,,Réel,3- Fût,300590.625,5042325,-73.55388247,45.52083071,STATIONNEMENT,Ville-Marie
-73.55509943,45.5254418,130927,1183098,2413,\P EN TOUT TEMPS,SD-TT,2,,4,2.01609E+13,,En conception,3- Fût,300495.906,5042837.5,-73.55509943,45.5254418,STATIONNEMENT,Ville-Marie
-73.55509943,45.5254418,130927,1183099,2771,\P EXCEPTE 09h-17h LUN. ET JEU.,SX-JF,0,,4,2.01609E+13,,En conception,3- Fût,300495.906,5042837.5,-73.55509943,45.5254418,STATIONNEMENT,Ville-Marie
-73.55571241,45.52514456,27189,1183091,2413,\P EN TOUT TEMPS,SD-TT,2,,10,2.01609E+13,,En conception,1- Tige et base,300448,5042804.5,-73.55571241,45.52514456,STATIONNEMENT,Ville-Marie
-73.55571241,45.52514456,27189,1183092,14102,\P 13h-14h MER. 1 AVRIL AU 1 DEC.,SU-NL-A,0,,10,2.01609E+13,,En conception,1- Tige et base,300448,5042804.5,-73.55571241,45.52514456,STATIONNEMENT,Ville-Marie
-73.56226147,45.50833665,159057,1183082,1683,\P RESERVE TAXIS,R-TA,3,,4,2.01609E+13,,Réel,2- Tige et manchon,299934.969,5040937,-73.56226147,45.50833665,STATIONNEMENT,Ville-Marie
-73.54746719,45.523947,105645,1185129,11,\A EN TOUT TEMPS,AD-TT,0,,7,2.0161E+13,,En conception,2- Tige et manchon,301092,5042671,-73.54746719,45.523947,STATIONNEMENT,Ville-Marie
-73.55085792,45.51239608,96356,1183483,1589,\P RESERVE S3R 09h-23h,R-PF,0,,7,2.0161E+13,,Réel,3- Fût,300826.313,5041387.5,-73.55085792,45.51239608,STATIONNEMENT,Ville-Marie
-73.5499869,45.51429513,230136,1182838,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01609E+13,,En conception,1- Tige et base,300894.5,5041598.5,-73.5499869,45.51429513,STATIONNEMENT,Ville-Marie
-73.56033872,45.53014082,148568,1188472,2315,\P 08h-09h MAR. VEN. 1 MARS AU 1 DEC.,SB-VA,0,,6,2.0161E+13,,En conception,2- Tige et manchon,300087.031,5043360,-73.56033872,45.53014082,STATIONNEMENT,Ville-Marie
-73.56033872,45.53014082,148568,1188473,2413,\P EN TOUT TEMPS,SD-TT,2,,6,2.0161E+13,,En conception,2- Tige et manchon,300087.031,5043360,-73.56033872,45.53014082,STATIONNEMENT,Ville-Marie
-73.56338211,45.51513884,14763,1186674,2685,\P 07h-08h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AD,0,,7,2.0161E+13,,Réel,3- Fût,299848,5041693,-73.56338211,45.51513884,STATIONNEMENT,Ville-Marie
-73.5603915,45.51890629,11696,1186581,13807,\P 07h-09h LUNDI JEUDI 1 AVRIL AU 1 DEC.,SB-AA-A,0,,8,2.0161E+13,,Réel,3- Fût,300081.969,5042111.5,-73.5603915,45.51890629,STATIONNEMENT,Ville-Marie
-73.5603915,45.51890629,11696,1186582,1256,P 15 min,PD-DT,2,,8,2.0161E+13,,Réel,3- Fût,300081.969,5042111.5,-73.5603915,45.51890629,STATIONNEMENT,Ville-Marie
-73.55862613,45.5098953,12256,1183077,13588,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,0,,3,2.01609E+13,,Réel,3- Fût,300219.156,5041110,-73.55862613,45.5098953,STATIONNEMENT,Ville-Marie
-73.55867823,45.51008256,239461,1183076,11,\A EN TOUT TEMPS,AD-TT,2,,1,2.01609E+13,,Réel,2- Tige et manchon,300215.1,5041130.813,-73.55867823,45.51008256,STATIONNEMENT,Ville-Marie
-73.55862105,45.5101561,239460,1183075,11,\A EN TOUT TEMPS,AD-TT,3,,1,2.01609E+13,,Réel,2- Tige et manchon,300219.574,5041138.983,-73.55862105,45.5101561,STATIONNEMENT,Ville-Marie
-73.56555027,45.50676459,78631,1183032,11,\A EN TOUT TEMPS,AD-TT,0,,16,2.01609E+13,,Réel,3- Fût,299677.844,5040762.5,-73.56555027,45.50676459,STATIONNEMENT,Ville-Marie
-73.57148599,45.50497034,92856,1187910,14179,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0,,7,2.0161E+13,,En conception,2- Tige et manchon,299213.844,5040563.5,-73.57148599,45.50497034,STATIONNEMENT,Ville-Marie
-73.56816416,45.5047924,71545,1188271,14030,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,0,,10,2.0161E+13,,En conception,3- Fût,299473.406,5040543.5,-73.56816416,45.5047924,STATIONNEMENT,Ville-Marie
-73.56926629,45.50870155,158955,1188353,54,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0,,14,2.0161E+13,,En conception,2- Tige et manchon,299387.656,5040978,-73.56926629,45.50870155,STATIONNEMENT,Ville-Marie
-73.56926629,45.50870155,158955,1188352,11,\A EN TOUT TEMPS,AD-TT,3,,14,2.0161E+13,,En conception,2- Tige et manchon,299387.656,5040978,-73.56926629,45.50870155,STATIONNEMENT,Ville-Marie
-73.56926629,45.50870155,158955,1188355,14177,\P 06h30-07h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AB-A,0,,14,2.0161E+13,,En conception,2- Tige et manchon,299387.656,5040978,-73.56926629,45.50870155,STATIONNEMENT,Ville-Marie
-73.55904324,45.51828161,11690,1187908,13807,\P 07h-09h LUNDI JEUDI 1 AVRIL AU 1 DEC.,SB-AA-A,0,,3,2.0161E+13,,En conception,3- Fût,300187.25,5042042,-73.55904324,45.51828161,STATIONNEMENT,Ville-Marie
-73.55845551,45.53206745,233716,1181189,11,\A EN TOUT TEMPS,AD-TT,2,,2,2.01609E+13,,En conception,1- Tige et base,300234.281,5043574,-73.55845551,45.53206745,STATIONNEMENT,Ville-Marie
-73.55845551,45.53206745,233716,1181190,16092,\P 07h30-16h LUN A VEN SEPT. A JUIN EXCEPTE AUTOBUS SCOLAIRE,SE-JO,3,,2,2.01609E+13,,En conception,1- Tige et base,300234.281,5043574,-73.55845551,45.53206745,STATIONNEMENT,Ville-Marie
-73.55837347,45.53205399,45678,1181185,14053,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0,,6,2.01609E+13,,En conception,1- Tige et base,300240.688,5043572.5,-73.55837347,45.53205399,STATIONNEMENT,Ville-Marie
-73.55837347,45.53205399,45678,1181186,16092,\P 07h30-16h LUN A VEN SEPT. A JUIN EXCEPTE AUTOBUS SCOLAIRE,SE-JO,0,,6,2.01609E+13,,En conception,1- Tige et base,300240.688,5043572.5,-73.55837347,45.53205399,STATIONNEMENT,Ville-Marie
-73.55769456,45.5317169,45687,1181194,14053,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0,,6,2.01609E+13,,En conception,1- Tige et base,300293.688,5043535,-73.55769456,45.5317169,STATIONNEMENT,Ville-Marie
-73.55769456,45.5317169,45687,1181195,16092,\P 07h30-16h LUN A VEN SEPT. A JUIN EXCEPTE AUTOBUS SCOLAIRE,SE-JO,2,,6,2.01609E+13,,En conception,1- Tige et base,300293.688,5043535,-73.55769456,45.5317169,STATIONNEMENT,Ville-Marie
-73.55737045,45.512393,224837,1171751,11,\A EN TOUT TEMPS,AD-TT,3,,3,2.01608E+13,,Réel,2- Tige et manchon,300317.469,5041387.5,-73.55737045,45.512393,STATIONNEMENT,Ville-Marie
-73.55768337,45.51254132,166759,1171752,1276,P 15 MIN. RESERVE HOTEL,PD-TD,2,,3,2.01608E+13,,Réel,2- Tige et manchon,300293.031,5041404,-73.55768337,45.51254132,STATIONNEMENT,Ville-Marie
-73.55774698,45.51256828,166758,1171753,1276,P 15 MIN. RESERVE HOTEL,PD-TD,3,,3,2.01608E+13,,Réel,2- Tige et manchon,300288.063,5041407,-73.55774698,45.51256828,STATIONNEMENT,Ville-Marie
-73.58309873,45.49917649,55721,1171720,2413,\P EN TOUT TEMPS,SD-TT,3,,5,2.01608E+13,,Réel,2- Tige et manchon,298305.719,5039920.5,-73.58309873,45.49917649,STATIONNEMENT,Ville-Marie
-73.58309873,45.49917649,55721,1171721,1589,\P RESERVE S3R 09h-23h,R-PF,2,,5,2.01608E+13,,Réel,2- Tige et manchon,298305.719,5039920.5,-73.58309873,45.49917649,STATIONNEMENT,Ville-Marie
-73.58282627,45.4990732,55720,1171716,2413,\P EN TOUT TEMPS,SD-TT,2,,5,2.01608E+13,,Réel,3- Fût,298327,5039909,-73.58282627,45.4990732,STATIONNEMENT,Ville-Marie
-73.58282627,45.4990732,55720,1171717,13980,\P 12h-13h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VJ-A,0,,5,2.01608E+13,,Réel,3- Fût,298327,5039909,-73.58282627,45.4990732,STATIONNEMENT,Ville-Marie
-73.58282627,45.4990732,55720,1171718,1589,\P RESERVE S3R 09h-23h,R-PF,3,,5,2.01608E+13,,Réel,3- Fût,298327,5039909,-73.58282627,45.4990732,STATIONNEMENT,Ville-Marie
-73.58310777,45.49933396,80819,1171713,13830,\P 12h-13h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JJ-A,0,,3,2.01608E+13,,Réel,2- Tige et manchon,298305.031,5039938,-73.58310777,45.49933396,STATIONNEMENT,Ville-Marie
-73.58310777,45.49933396,80819,1171714,1589,\P RESERVE S3R 09h-23h,R-PF,3,,3,2.01608E+13,,Réel,2- Tige et manchon,298305.031,5039938,-73.58310777,45.49933396,STATIONNEMENT,Ville-Marie
-73.58285527,45.49921266,55692,1171710,2729,\P 08h-18h LUN. AU VEN.,SV-OD,3,,5,2.01608E+13,,Réel,2- Tige et manchon,298324.75,5039924.5,-73.58285527,45.49921266,STATIONNEMENT,Ville-Marie
-73.58285527,45.49921266,55692,1171711,1589,\P RESERVE S3R 09h-23h,R-PF,2,,5,2.01608E+13,,Réel,2- Tige et manchon,298324.75,5039924.5,-73.58285527,45.49921266,STATIONNEMENT,Ville-Marie
-73.55706466,45.51453927,12642,1177529,14085,\P 07h-08h MAR. 1 AVRIL AU 1 DEC.,SU-MS-A,0,,8,2.01609E+13,,En conception,3- Fût,300341.531,5041626,-73.55706466,45.51453927,STATIONNEMENT,Ville-Marie
-73.55871639,45.51285573,12387,1177503,1683,\P RESERVE TAXIS,R-TA,2,,10,2.01609E+13,,En conception,3- Fût,300212.344,5041439,-73.55871639,45.51285573,STATIONNEMENT,Ville-Marie
-73.56098265,45.50847682,39372,1177466,14199,\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-VA-A,0,,4,2.01609E+13,,En conception,3- Fût,300034.906,5040952.5,-73.56098265,45.50847682,STATIONNEMENT,Ville-Marie
-73.56089159,45.50859384,39312,1177459,14199,\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-VA-A,0,,7,2.01609E+13,,En conception,3- Fût,300042.031,5040965.5,-73.56089159,45.50859384,STATIONNEMENT,Ville-Marie
-73.5503778,45.52340585,98200,1177440,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01609E+13,,Réel,1- Tige et base,300864.594,5042611,-73.5503778,45.52340585,STATIONNEMENT,Ville-Marie
-73.54987187,45.52398197,98202,1177439,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01609E+13,,Réel,1- Tige et base,300904.156,5042675,-73.54987187,45.52398197,STATIONNEMENT,Ville-Marie
-73.56158019,45.51256178,32713,1165534,14029,STAT. INT. 4H - 5H (1 AVRIL AU 1 DEC),SD-AI-A,0,,7,2.01607E+13,,Réel,3- Fût,299988.563,5041406.5,-73.56158019,45.51256178,STATIONNEMENT,Ville-Marie
-73.5615248,45.51237734,32716,1165531,14251,\P LIVRAISON SEULEMENT 9h-15h LUN A VEN,SL-JY,3,,5,2.01607E+13,,Réel,3- Fût,299992.875,5041386,-73.5615248,45.51237734,STATIONNEMENT,Ville-Marie
-73.5615248,45.51237734,32716,1165532,14030,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,0,,5,2.01607E+13,,Réel,3- Fût,299992.875,5041386,-73.5615248,45.51237734,STATIONNEMENT,Ville-Marie
-73.56176647,45.51209826,32721,1165530,14030,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,0,,7,2.01607E+13,,Réel,3- Fût,299973.969,5041355,-73.56176647,45.51209826,STATIONNEMENT,Ville-Marie
-73.56207153,45.51199461,32710,1165526,14029,STAT. INT. 4H - 5H (1 AVRIL AU 1 DEC),SD-AI-A,0,,5,2.01607E+13,,Réel,3- Fût,299950.125,5041343.5,-73.56207153,45.51199461,STATIONNEMENT,Ville-Marie
-73.57872569,45.49192234,55972,1180350,11,\A EN TOUT TEMPS,AD-TT,0,,5,2.01609E+13,,Réel,3- Fût,298646.688,5039114,-73.57872569,45.49192234,STATIONNEMENT,Ville-Marie
-73.57966785,45.48979356,215702,1172888,14647,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0,,4,2.01608E+13,,Réel,1- Tige et base,298572.813,5038877.5,-73.57966785,45.48979356,STATIONNEMENT,Ville-Marie
-73.55782014,45.53127592,125554,1172880,14051,\P 09h-10h LUN. 1 AVRIL AU 1 DEC.,SU-LC-A,0,,4,2.01608E+13,,Réel,4- Poteau en bois,300283.844,5043486,-73.55782014,45.53127592,STATIONNEMENT,Ville-Marie
-73.55782014,45.53127592,125554,1172881,2413,\P EN TOUT TEMPS,SD-TT,2,,4,2.01608E+13,,Réel,4- Poteau en bois,300283.844,5043486,-73.55782014,45.53127592,STATIONNEMENT,Ville-Marie
-73.56176084,45.52925372,8551,1165556,14101,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0,,5,2.01607E+13,,Réel,4- Poteau en bois,299975.875,5043261.5,-73.56176084,45.52925372,STATIONNEMENT,Ville-Marie
-73.56176084,45.52925372,8551,1165557,1589,\P RESERVE S3R 09h-23h,R-PF,2,,5,2.01607E+13,,Réel,4- Poteau en bois,299975.875,5043261.5,-73.56176084,45.52925372,STATIONNEMENT,Ville-Marie
-73.55067296,45.53670083,3488,1180750,14076,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0,,7,2.01609E+13,,Réel,2- Tige et manchon,300842.469,5044088.5,-73.55067296,45.53670083,STATIONNEMENT,Ville-Marie
-73.55067296,45.53670083,3488,1180751,1430,P 02h 08h-18h LUN. AU VEN.,PV-JK,3,,7,2.01609E+13,,Réel,2- Tige et manchon,300842.469,5044088.5,-73.55067296,45.53670083,STATIONNEMENT,Ville-Marie
-73.57196017,45.49860815,217089,1180347,14179,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0,,3,2.01609E+13,,Réel,2- Tige et manchon,299176.156,5039856.5,-73.57196017,45.49860815,STATIONNEMENT,Ville-Marie
-73.57196017,45.49860815,217089,1180348,9129,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,3,,3,2.01609E+13,,Réel,2- Tige et manchon,299176.156,5039856.5,-73.57196017,45.49860815,STATIONNEMENT,Ville-Marie
-73.56770695,45.5160407,25490,1174330,54,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0,,7,2.01608E+13,,Réel,3- Fût,299510.188,5041793.5,-73.56770695,45.5160407,STATIONNEMENT,Ville-Marie
-73.56770695,45.5160407,25490,1174332,1276,P 15 MIN. RESERVE HOTEL,PD-TD,3,,7,2.01608E+13,,Réel,3- Fût,299510.188,5041793.5,-73.56770695,45.5160407,STATIONNEMENT,Ville-Marie
-73.56774962,45.51593719,214268,1174327,1276,P 15 MIN. RESERVE HOTEL,PD-TD,2,,2,2.01608E+13,,Réel,2- Tige et manchon,299506.844,5041782,-73.56774962,45.51593719,STATIONNEMENT,Ville-Marie
-73.56638878,45.51278404,121399,1174326,14228,P 15 MIN   7h-9h30 ET 15h-18h  LUN A VEN  GARDERIE SEULEMENT,PV-QG,0,,10,2.01608E+13,,Réel,1- Tige et base,299612.875,5041431.5,-73.56638878,45.51278404,STATIONNEMENT,Ville-Marie
-73.56645058,45.51261754,77464,1174323,26,\A 07h-09h30 LUN. AU VEN.,AV-AA,0,,4,2.01608E+13,,Réel,3- Fût,299608.031,5041413,-73.56645058,45.51261754,STATIONNEMENT,Ville-Marie
-73.5519113,45.52444898,26679,1167137,2413,\P EN TOUT TEMPS,SD-TT,0,,4,2.01607E+13,,En conception,1- Tige et base,300744.875,5042727,-73.5519113,45.52444898,STATIONNEMENT,Ville-Marie
-73.55212609,45.52440838,26678,1167132,11,\A EN TOUT TEMPS,AD-TT,0,,1,2.01607E+13,,En conception,4- Poteau en bois,300728.094,5042722.5,-73.55212609,45.52440838,STATIONNEMENT,Ville-Marie
-73.55184594,45.52471446,26676,1167131,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01607E+13,,En conception,4- Poteau en bois,300750,5042756.5,-73.55184594,45.52471446,STATIONNEMENT,Ville-Marie
-73.55162532,45.52493502,26675,1167130,11,\A EN TOUT TEMPS,AD-TT,0,,1,2.01607E+13,,En conception,4- Poteau en bois,300767.25,5042781,-73.55162532,45.52493502,STATIONNEMENT,Ville-Marie
-73.55601484,45.51546213,12287,1166965,2413,\P EN TOUT TEMPS,SD-TT,0,,7,2.01607E+13,,Réel,2- Tige et manchon,300423.625,5041728.5,-73.55601484,45.51546213,STATIONNEMENT,Ville-Marie
-73.5745669,45.49772913,58681,1164857,11,\A EN TOUT TEMPS,AD-TT,0,,7,2.01606E+13,,Réel,2- Tige et manchon,298972.344,5039759,-73.5745669,45.49772913,STATIONNEMENT,Ville-Marie
-73.57052619,45.49789817,225960,1164855,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0,,3,2.01606E+13,,Réel,2- Tige et manchon,299288.156,5039777.5,-73.57052619,45.49789817,STATIONNEMENT,Ville-Marie
-73.55215416,45.53270939,237475,1163360,16132,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,2,,2,2.01606E+13,,Réel,2- Tige et manchon,300726.5,5043645,-73.55215416,45.53270939,STATIONNEMENT,Ville-Marie
-73.55215416,45.53270939,237475,1163361,1377,P 60 min 09h-19h LUN. AU SAM.,PS-JA,3,,2,2.01606E+13,,Réel,2- Tige et manchon,300726.5,5043645,-73.55215416,45.53270939,STATIONNEMENT,Ville-Marie
-73.55203209,45.53265995,237474,1163357,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,2,2.01606E+13,,Réel,2- Tige et manchon,300736.031,5043639.5,-73.55203209,45.53265995,STATIONNEMENT,Ville-Marie
-73.55203209,45.53265995,237474,1163358,16132,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,3,,2,2.01606E+13,,Réel,2- Tige et manchon,300736.031,5043639.5,-73.55203209,45.53265995,STATIONNEMENT,Ville-Marie
-73.55203209,45.53265995,237474,1163359,1377,P 60 min 09h-19h LUN. AU SAM.,PS-JA,2,,2,2.01606E+13,,Réel,2- Tige et manchon,300736.031,5043639.5,-73.55203209,45.53265995,STATIONNEMENT,Ville-Marie
-73.56015564,45.53030288,102457,1158406,2413,\P EN TOUT TEMPS,SD-TT,0,,4,2.01606E+13,,Réel,3- Fût,300101.344,5043378,-73.56015564,45.53030288,STATIONNEMENT,Ville-Marie
-73.56035772,45.52958291,147545,1158401,8988,\P 17h-18h LUN A VEN,SV-SD,0,,4,2.01606E+13,,Réel,3- Fût,300085.5,5043298,-73.56035772,45.52958291,STATIONNEMENT,Ville-Marie
-73.56035772,45.52958291,147545,1158402,11,\A EN TOUT TEMPS,AD-TT,3,,4,2.01606E+13,,Réel,3- Fût,300085.5,5043298,-73.56035772,45.52958291,STATIONNEMENT,Ville-Marie
-73.54980715,45.53780802,237411,1158741,16132,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,3,,1,2.01606E+13,,Réel,2- Tige et manchon,300910.165,5044211.5,-73.54980715,45.53780802,STATIONNEMENT,Ville-Marie
-73.5491576,45.53798826,230272,1178996,11,\A EN TOUT TEMPS,AD-TT,0,,6,2.01609E+13,,En conception,3- Fût,300960.906,5044231.5,-73.5491576,45.53798826,STATIONNEMENT,Ville-Marie
-73.55786108,45.50603087,37842,1170343,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,,11,2.01608E+13,,Réel,3- Fût,300278.625,5040680.5,-73.55786108,45.50603087,STATIONNEMENT,Ville-Marie
-73.55786108,45.50603087,37842,1170344,1537,\P RESERVE AUTOBUS TOURISTIQUES 15 min.,R-AM,3,,11,2.01608E+13,,Réel,3- Fût,300278.625,5040680.5,-73.55786108,45.50603087,STATIONNEMENT,Ville-Marie
-73.55786108,45.50603087,37842,1170345,1688,\P RESERVE TAXIS 08h-18h,R-TF,2,,11,2.01608E+13,,Réel,3- Fût,300278.625,5040680.5,-73.55786108,45.50603087,STATIONNEMENT,Ville-Marie
-73.55760183,45.50631445,37840,1170335,1688,\P RESERVE TAXIS 08h-18h,R-TF,0,,8,2.01608E+13,,Réel,3- Fût,300298.906,5040712,-73.55760183,45.50631445,STATIONNEMENT,Ville-Marie
-73.55741407,45.50652151,37836,1170329,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,,5,2.01608E+13,,Réel,3- Fût,300313.594,5040735,-73.55741407,45.50652151,STATIONNEMENT,Ville-Marie
-73.55741407,45.50652151,37836,1170330,1688,\P RESERVE TAXIS 08h-18h,R-TF,0,,5,2.01608E+13,,Réel,3- Fût,300313.594,5040735,-73.55741407,45.50652151,STATIONNEMENT,Ville-Marie
-73.56426443,45.500003,92219,1168757,24,\A RESERVE AUTOBUS,AR-TT,8,,3,2.01607E+13,,Réel,3- Fût,299777.719,5040011,-73.56426443,45.500003,STATIONNEMENT,Ville-Marie
-73.56581317,45.50450133,93132,1168754,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,2,,1,2.01607E+13,,Réel,2- Tige et manchon,299657.094,5040511,-73.56581317,45.50450133,STATIONNEMENT,Ville-Marie
-73.56581317,45.50450133,93132,1168755,1683,\P RESERVE TAXIS,R-TA,3,,1,2.01607E+13,,Réel,2- Tige et manchon,299657.094,5040511,-73.56581317,45.50450133,STATIONNEMENT,Ville-Marie
-73.56610047,45.50464064,93127,1168752,13939,\P 22h-23h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-SG-A,0,,3,2.01607E+13,,Réel,2- Tige et manchon,299634.656,5040526.5,-73.56610047,45.50464064,STATIONNEMENT,Ville-Marie
-73.56610047,45.50464064,93127,1168753,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0,,3,2.01607E+13,,Réel,2- Tige et manchon,299634.656,5040526.5,-73.56610047,45.50464064,STATIONNEMENT,Ville-Marie
-73.56906278,45.50384703,58347,1168749,14030,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,0,,5,2.01607E+13,,Réel,10- Fût et feux,299403.094,5040438.5,-73.56906278,45.50384703,STATIONNEMENT,Ville-Marie
-73.57401073,45.50293958,105843,1168744,2440,\P LIVRAISON SEULEMENT 08h-17h LUN. AU VEN.,SL-JC,2,,4,2.01607E+13,,Réel,2- Tige et manchon,299016.344,5040338,-73.57401073,45.50293958,STATIONNEMENT,Ville-Marie
-73.56457665,45.51567357,14754,1160409,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,,5,2.01606E+13,,Réel,3- Fût,299754.719,5041752.5,-73.56457665,45.51567357,STATIONNEMENT,Ville-Marie
-73.55804506,45.530178,8941,1160408,11,\A EN TOUT TEMPS,AD-TT,2,,9,2.01606E+13,,Réel,3- Fût,300266.188,5043364,-73.55804506,45.530178,STATIONNEMENT,Ville-Marie
-73.56134573,45.53198495,9102,1160404,14202,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0,,7,2.01606E+13,,Réel,1- Tige et base,300008.531,5043565,-73.56134573,45.53198495,STATIONNEMENT,Ville-Marie
-73.56132294,45.52463778,38979,1160400,1423,P 15 min 09h-18h LUN. AU VEN.,PV-JC,2,,7,2.01606E+13,,Réel,2- Tige et manchon,300009.688,5042748.5,-73.56132294,45.52463778,STATIONNEMENT,Ville-Marie
-73.56092952,45.52447152,13013,1160397,14027,\P 09h30-10h30 JEU. 1 AVRIL AU 1 DEC.,SU-JD-A,0,,7,2.01606E+13,,Réel,4- Poteau en bois,300040.406,5042730,-73.56092952,45.52447152,STATIONNEMENT,Ville-Marie
